#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 09 22 04 30 132  1.5  2.7 99.00 99.00 99.00 999 1016.2  13.3  12.7 999.0 99.0 99.00 
2018 09 22 04 40 144  1.9  3.5  0.87 16.00  5.77 188 1016.3  13.1  12.6 999.0 99.0 99.00 
2018 09 22 04 50 169  1.4  3.0 99.00 99.00 99.00 999 1016.3  13.1  12.6 999.0 99.0 99.00 
2018 09 22 05 00 167  1.7  2.8 99.00 99.00 99.00 999 1016.4  13.0  12.6 999.0 99.0 99.00 
2018 09 22 05 10 178  1.9  3.3 99.00 99.00 99.00 999 1016.2  12.9  12.7 999.0 99.0 99.00 
2018 09 22 05 20 178  1.6  2.8 99.00 99.00 99.00 999 1016.3  13.0  12.7 999.0 99.0 99.00 
2018 09 22 05 30 184  2.1  3.4 99.00 99.00 99.00 999 1016.4  12.9  12.6 999.0 99.0 99.00 
2018 09 22 05 40 197  1.5  2.5  0.87  7.14  6.05 297 1016.4  12.9  12.6 999.0 99.0 99.00 
2018 09 22 05 50 184  1.4  2.8 99.00 99.00 99.00 999 1016.4  12.9  12.5 999.0 99.0 99.00 
2018 09 22 06 00 187  1.9  3.3 99.00 99.00 99.00 999 1016.4  12.9  12.5 999.0 99.0 99.00 
2018 09 22 06 10 198  1.2  2.5 99.00 99.00 99.00 999 1016.5  12.8  12.4 999.0 99.0 99.00 
2018 09 22 06 20 178  1.8  3.3 99.00 99.00 99.00 999 1016.4  12.8  12.4 999.0 99.0 99.00 
2018 09 22 06 30 201  1.1  2.3 99.00 99.00 99.00 999 1016.6  12.8  12.4 999.0 99.0 99.00 
2018 09 22 06 40 182  1.4  2.6  0.80  6.67  6.03 301 1016.6  12.8  12.5 999.0 99.0 99.00 
2018 09 22 06 50 182  2.4  3.5 99.00 99.00 99.00 999 1016.7  12.7 999.0 999.0 99.0 99.00 
2018 09 22 07 00 177  2.3  3.9 99.00 99.00 99.00 999 1016.6  12.7  12.5 999.0 99.0 99.00 
2018 09 22 07 10 190  2.3  3.2 99.00 99.00 99.00 999 1016.6  12.7  12.5 999.0 99.0 99.00 
2018 09 22 07 20 203  2.8  3.7 99.00 99.00 99.00 999 1016.6  12.7  12.5 999.0 99.0 99.00 
2018 09 22 07 30 207  2.4  3.7 99.00 99.00 99.00 999 1016.6  12.6  12.5 999.0 99.0 99.00 
2018 09 22 07 40 203  1.7  2.7  0.85 16.00  6.40 193 1016.5  12.6  12.6 999.0 99.0 99.00 
2018 09 22 07 50 214  1.7  2.7 99.00 99.00 99.00 999 1016.5  12.6  12.6 999.0 99.0 99.00 
2018 09 22 08 00 200  1.6  2.4 99.00 99.00 99.00 999 1016.5  12.6  12.6 999.0 99.0 99.00 
2018 09 22 08 10 211  1.9  3.1 99.00 99.00 99.00 999 1016.5  12.6  12.6 999.0 99.0 99.00 
2018 09 22 08 20 203  1.4  3.0 99.00 99.00 99.00 999 1016.5  12.6  12.6 999.0 99.0 99.00 
2018 09 22 08 30 215  2.2  3.5 99.00 99.00 99.00 999 1016.6  12.5  12.6 999.0 99.0 99.00 
2018 09 22 08 40 206  1.8  3.8  0.86 16.00  6.34 186 1016.6  12.5  12.6 999.0 99.0 99.00 
2018 09 22 08 50 195  0.6  2.2 99.00 99.00 99.00 999 1016.5  12.5  12.6 999.0 99.0 99.00 
2018 09 22 09 00 209  1.4  2.9 99.00 99.00 99.00 999 1016.4  12.5  12.6 999.0 99.0 99.00 
2018 09 22 09 10 226  1.5  2.9 99.00 99.00 99.00 999 1016.4  12.6  12.6 999.0 99.0 99.00 
2018 09 22 09 20 230  1.0  2.2 99.00 99.00 99.00 999 1016.3  12.5  12.6 999.0 99.0 99.00 
2018 09 22 09 30 257  1.6  2.4 99.00 99.00 99.00 999 1016.3  12.5  12.6 999.0 99.0 99.00 
2018 09 22 09 40 240  1.5  2.8  0.79 16.00  6.41 210 1016.2  12.4 999.0 999.0 99.0 99.00 
2018 09 22 09 50 222  1.2  2.4 99.00 99.00 99.00 999 1016.2  12.3  12.6 999.0 99.0 99.00 
2018 09 22 10 00 243  1.3  2.7 99.00 99.00 99.00 999 1016.2  12.3  12.6 999.0 99.0 99.00 
2018 09 22 10 10 250  1.3  2.6 99.00 99.00 99.00 999 1016.2  12.2  12.7 999.0 99.0 99.00 
2018 09 22 10 20 235  0.3  1.1 99.00 99.00 99.00 999 1016.0  12.2  12.7 999.0 99.0 99.00 
2018 09 22 10 30 208  1.0  1.6 99.00 99.00 99.00 999 1016.0  12.2  12.7 999.0 99.0 99.00 
2018 09 22 10 40 288  0.5  1.4  0.81 16.00  6.25 212 1016.1  12.2  12.7 999.0 99.0 99.00 
2018 09 22 10 50 220  0.5  1.2 99.00 99.00 99.00 999 1016.0  12.3  12.6 999.0 99.0 99.00 
2018 09 22 11 00 259  0.9  2.3 99.00 99.00 99.00 999 1015.9  12.2  12.6 999.0 99.0 99.00 
2018 09 22 11 10 282  1.0  2.2 99.00 99.00 99.00 999 1015.9  12.2  12.6 999.0 99.0 99.00 
2018 09 22 11 20 273  1.3  2.3 99.00 99.00 99.00 999 1015.9  12.1  12.6 999.0 99.0 99.00 
2018 09 22 11 30 259  0.8  1.8 99.00 99.00 99.00 999 1015.9  12.1  12.6 999.0 99.0 99.00 
2018 09 22 11 40 308  1.1  1.9  0.77 14.81  6.13 205 1015.9  12.1  12.6 999.0 99.0 99.00 
2018 09 22 11 50 300  0.9  2.1 99.00 99.00 99.00 999 1015.8  12.1  12.5 999.0 99.0 99.00 
2018 09 22 12 00 253  0.4  1.1 99.00 99.00 99.00 999 1015.7  12.1  12.6 999.0 99.0 99.00 
2018 09 22 12 10 194  1.0  2.0 99.00 99.00 99.00 999 1015.7  12.1  12.6 999.0 99.0 99.00 
2018 09 22 12 20 197  0.6  2.0 99.00 99.00 99.00 999 1015.7  12.0  12.6 999.0 99.0 99.00 
2018 09 22 12 30 264  0.6  1.4 99.00 99.00 99.00 999 1015.8  12.0  12.6 999.0 99.0 99.00 
2018 09 22 12 40 234  0.5  1.5  0.81 16.00  6.31 212 1015.9  12.0  12.6 999.0 99.0 99.00 
2018 09 22 12 50 196  0.6  1.8 99.00 99.00 99.00 999 1015.9  12.0  12.6 999.0 99.0 99.00 
2018 09 22 13 00 179  1.0  2.1 99.00 99.00 99.00 999 1015.9  11.9  12.6 999.0 99.0 99.00 
2018 09 22 13 10 271  0.8  1.5 99.00 99.00 99.00 999 1015.9  11.9  12.6 999.0 99.0 99.00 
2018 09 22 13 20 258  0.5  1.6 99.00 99.00 99.00 999 1016.0  11.9  12.6 999.0 99.0 99.00 
2018 09 22 13 30 288  0.7  1.4 99.00 99.00 99.00 999 1016.1  12.0  12.6 999.0 99.0 99.00 
2018 09 22 13 40 259  0.8  1.9  0.72 16.00  6.24 221 1016.0  11.8  12.6 999.0 99.0 99.00 
2018 09 22 13 50 356  0.1  1.1 99.00 99.00 99.00 999 1016.0  11.9  12.6 999.0 99.0 99.00 
2018 09 22 14 00 305  1.2  2.4 99.00 99.00 99.00 999 1016.1  11.8  12.6 999.0 99.0 99.00 
2018 09 22 14 10 330  1.4  2.7 99.00 99.00 99.00 999 1016.1  11.7  12.6 999.0 99.0 99.00 
2018 09 22 14 20 302  0.8  1.9 99.00 99.00 99.00 999 1016.2  11.8  12.6 999.0 99.0 99.00 
2018 09 22 14 30 263  0.6  2.2 99.00 99.00 99.00 999 1016.2  11.7  12.6 999.0 99.0 99.00 
2018 09 22 14 40 264  1.5  2.3  0.73  9.09  6.53 237 1016.3  11.7  12.6 999.0 99.0 99.00 
2018 09 22 14 50 281  2.2  3.6 99.00 99.00 99.00 999 1016.4  11.6  12.6 999.0 99.0 99.00 
2018 09 22 15 00 277  1.1  2.2 99.00 99.00 99.00 999 1016.3  11.6  12.6 999.0 99.0 99.00 
2018 09 22 15 10 288  1.6  3.3 99.00 99.00 99.00 999 1016.5  11.6  12.6 999.0 99.0 99.00 
2018 09 22 15 20 288  1.5  2.9 99.00 99.00 99.00 999 1016.6  11.6  12.6 999.0 99.0 99.00 
2018 09 22 15 30 271  1.9  2.9 99.00 99.00 99.00 999 1016.6  11.6  12.6 999.0 99.0 99.00 
2018 09 22 15 40 288  1.9  3.2  0.70 16.00  6.37 208 1016.5  11.6  12.6 999.0 99.0 99.00 
2018 09 22 15 50 277  1.8  2.6 99.00 99.00 99.00 999 1016.5  11.4  12.6 999.0 99.0 99.00 
2018 09 22 16 00 300  0.9  2.4 99.00 99.00 99.00 999 1016.5  11.5  12.6 999.0 99.0 99.00 
2018 09 22 16 10 288  0.7  2.3 99.00 99.00 99.00 999 1016.6  11.6  12.6 999.0 99.0 99.00 
2018 09 22 16 20 352  1.2  2.2 99.00 99.00 99.00 999 1016.6  11.6  12.6 999.0 99.0 99.00 
2018 09 22 16 30 327  1.1  1.9 99.00 99.00 99.00 999 1016.8  11.7  12.7 999.0 99.0 99.00 
2018 09 22 16 40 319  1.7  2.4  0.74 16.00  6.67 209 1016.8  11.6  12.7 999.0 99.0 99.00 
2018 09 22 16 50 308  2.1  2.8 99.00 99.00 99.00 999 1016.7  11.5  12.7 999.0 99.0 99.00 
2018 09 22 17 00 348  1.0  2.0 99.00 99.00 99.00 999 1016.8  11.6  12.7 999.0 99.0 99.00 
2018 09 22 17 10 313  2.0  3.2 99.00 99.00 99.00 999 1016.8  11.6  12.7 999.0 99.0 99.00 
2018 09 22 17 20 305  2.0  3.5 99.00 99.00 99.00 999 1016.8  11.6  12.7 999.0 99.0 99.00 
2018 09 22 17 30 319  1.9  2.9 99.00 99.00 99.00 999 1016.8  11.6  12.8 999.0 99.0 99.00 
2018 09 22 17 40 304  1.4  2.9  0.73 16.00  6.61 211 1016.8  11.6  12.8 999.0 99.0 99.00 
2018 09 22 17 50 305  1.6  2.4 99.00 99.00 99.00 999 1016.9  11.6  12.8 999.0 99.0 99.00 
2018 09 22 18 00 329  1.9  3.2 99.00 99.00 99.00 999 1016.9  11.5  12.8 999.0 99.0 99.00 
2018 09 22 18 10 284  2.1  3.4 99.00 99.00 99.00 999 1017.0  11.5  12.8 999.0 99.0 99.00 
2018 09 22 18 20 308  2.3  3.3 99.00 99.00 99.00 999 1017.1  11.4  12.8 999.0 99.0 99.00 
2018 09 22 18 30 274  2.0  3.3 99.00 99.00 99.00 999 1017.1  11.5  12.8 999.0 99.0 99.00 
2018 09 22 18 40 285  2.6  3.7  0.79 16.00  6.52 195 1017.1  11.5  12.8 999.0 99.0 99.00 
2018 09 22 18 50 294  2.7  3.8 99.00 99.00 99.00 999 1017.0  11.4  12.8 999.0 99.0 99.00 
2018 09 22 19 00 279  2.4  3.4 99.00 99.00 99.00 999 1016.9  11.4  12.8 999.0 99.0 99.00 
2018 09 22 19 10 290  2.5  3.6 99.00 99.00 99.00 999 1017.1  11.3  12.9 999.0 99.0 99.00 
2018 09 22 19 20 285  2.6  3.9 99.00 99.00 99.00 999 1017.1  11.2  12.9 999.0 99.0 99.00 
2018 09 22 19 30 273  2.6  5.4 99.00 99.00 99.00 999 1017.0  11.3  12.9 999.0 99.0 99.00 
2018 09 22 19 40 282  2.3  3.2  0.82 14.81  6.40 190 1017.0  11.2  12.9 999.0 99.0 99.00 
2018 09 22 19 50 277  2.1  3.5 99.00 99.00 99.00 999 1016.9  11.2  13.0 999.0 99.0 99.00 
2018 09 22 20 00 270  1.5  2.8 99.00 99.00 99.00 999 1016.8  11.2  13.0 999.0 99.0 99.00 
2018 09 22 20 10 257  1.9  2.7 99.00 99.00 99.00 999 1016.7  11.3  13.0 999.0 99.0 99.00 
2018 09 22 20 20 261  2.3  3.4 99.00 99.00 99.00 999 1016.7  11.2  13.1 999.0 99.0 99.00 
2018 09 22 20 30 264  2.7  3.9 99.00 99.00 99.00 999 1016.7  11.2  13.1 999.0 99.0 99.00 
2018 09 22 20 40 265  2.8  4.1  0.82 14.81  6.54 221 1016.5  11.0  13.1 999.0 99.0 99.00 
2018 09 22 20 50 262  2.6  4.0 99.00 99.00 99.00 999 1016.4  11.1  13.1 999.0 99.0 99.00 
2018 09 22 21 00 277  3.2  4.2 99.00 99.00 99.00 999 1016.3  11.0  13.2 999.0 99.0 99.00 
2018 09 22 21 10 280  3.5  5.0 99.00 99.00 99.00 999 1016.2  10.9  13.3 999.0 99.0 99.00 
2018 09 22 21 20 289  3.4  4.8 99.00 99.00 99.00 999 1016.0  10.9  13.1 999.0 99.0 99.00 
2018 09 22 21 30 296  3.7  4.8 99.00 99.00 99.00 999 1015.8  11.0  13.2 999.0 99.0 99.00 
2018 09 22 21 40 305  4.2  5.2  0.77 14.81  6.28 201 1015.7  11.1  13.2 999.0 99.0 99.00 
2018 09 22 21 50 302  4.3  5.6 99.00 99.00 99.00 999 1015.7  11.1  13.2 999.0 99.0 99.00 
2018 09 22 22 00 306  3.9  5.2 99.00 99.00 99.00 999 1015.5  11.1  13.2 999.0 99.0 99.00 
2018 09 22 22 10 305  4.3  5.8 99.00 99.00 99.00 999 1015.5  11.2  13.3 999.0 99.0 99.00 
2018 09 22 22 20 300  4.5  6.1 99.00 99.00 99.00 999 1015.5  11.2  13.3 999.0 99.0 99.00 
2018 09 22 22 30 302  4.7  6.0 99.00 99.00 99.00 999 1015.4  11.4  13.2 999.0 99.0 99.00 
2018 09 22 22 40 300  5.0  6.3  0.77 16.00  6.31 196 1015.3  11.5  13.1 999.0 99.0 99.00 
2018 09 22 22 50 302  5.4  6.6 99.00 99.00 99.00 999 1015.3  11.5  13.0 999.0 99.0 99.00 
2018 09 22 23 00 300  5.6  6.8 99.00 99.00 99.00 999 1015.2  11.5  13.0 999.0 99.0 99.00 
2018 09 22 23 10 298  6.0  7.2 99.00 99.00 99.00 999 1015.2  11.6 999.0 999.0 99.0 99.00 
2018 09 22 23 20 298  5.9  7.1 99.00 99.00 99.00 999 1015.1  11.7  12.9 999.0 99.0 99.00 
2018 09 22 23 30 298  5.9  7.5 99.00 99.00 99.00 999 1014.9  11.8  13.0 999.0 99.0 99.00 
2018 09 22 23 40 300  6.0  8.0  0.86 14.81  5.45 202 1015.0  11.9  13.0 999.0 99.0 99.00 
2018 09 22 23 50 306  5.9  7.7 99.00 99.00 99.00 999 1014.7  12.0  13.0 999.0 99.0 99.00 
2018 09 23 00 00 311  6.5  8.1 99.00 99.00 99.00 999 1014.5  12.1  13.0 999.0 99.0 99.00 
2018 09 23 00 10 312  7.3  8.6 99.00 99.00 99.00 999 1014.6  12.2  13.0 999.0 99.0 99.00 
2018 09 23 00 20 318  7.1  8.5 99.00 99.00 99.00 999 1014.5  12.3  12.9 999.0 99.0 99.00 
2018 09 23 00 30 317  6.1  7.3 99.00 99.00 99.00 999 1014.4  12.5  12.9 999.0 99.0 99.00 
2018 09 23 00 40 313  6.0  7.5  0.86 14.81  5.15 220 1014.3  12.6  12.8 999.0 99.0 99.00 
2018 09 23 00 50 312  6.7  8.9 99.00 99.00 99.00 999 1014.2  12.7  12.9 999.0 99.0 99.00 
2018 09 23 01 00 309  7.4  8.7 99.00 99.00 99.00 999 1014.3  12.8  12.8 999.0 99.0 99.00 
2018 09 23 01 10 310  7.4 10.0 99.00 99.00 99.00 999 1014.1  12.8  12.9 999.0 99.0 99.00 
2018 09 23 01 20 315  8.1 10.1 99.00 99.00 99.00 999 1014.0  12.9  12.7 999.0 99.0 99.00 
2018 09 23 01 30 314  8.4 10.5 99.00 99.00 99.00 999 1013.8  12.9  12.8 999.0 99.0 99.00 
2018 09 23 01 40 310  8.4 10.9  0.92 14.81  4.62 235 1013.8  12.8  12.8 999.0 99.0 99.00 
2018 09 23 01 50 309  7.9  9.9 99.00 99.00 99.00 999 1013.7  12.8  12.8 999.0 99.0 99.00 
2018 09 23 02 00 307  7.4  9.0 99.00 99.00 99.00 999 1013.6  12.8  12.7 999.0 99.0 99.00 
2018 09 23 02 10 307  8.5 10.6 99.00 99.00 99.00 999 1013.5  12.8  12.7 999.0 99.0 99.00 
2018 09 23 02 20 311  8.8 11.1 99.00 99.00 99.00 999 1013.5  12.7  12.7 999.0 99.0 99.00 
2018 09 23 02 30 309  7.9  9.8 99.00 99.00 99.00 999 1013.5  12.7  12.7 999.0 99.0 99.00 
2018 09 23 02 40 310  8.9 11.1  0.94 14.81  4.28 172 1013.4  12.7  12.8 999.0 99.0 99.00 
2018 09 23 02 50 311  7.5  9.8 99.00 99.00 99.00 999 1013.2  12.7  12.7 999.0 99.0 99.00 
2018 09 23 03 00 306  8.0 10.2 99.00 99.00 99.00 999 1013.1  12.6  12.7 999.0 99.0 99.00 
2018 09 23 03 10 306  7.7 10.0 99.00 99.00 99.00 999 1013.1  12.6  12.7 999.0 99.0 99.00 
2018 09 23 03 20 306  6.3  7.5 99.00 99.00 99.00 999 1013.0  12.7  12.7 999.0 99.0 99.00 
2018 09 23 03 30 309  6.2  8.1 99.00 99.00 99.00 999 1013.0  12.8  12.7 999.0 99.0 99.00 
2018 09 23 03 40 309  6.4  7.9  1.00 14.81  4.67 200 1013.0  12.9  12.7 999.0 99.0 99.00 
2018 09 23 03 50 307  6.6  8.3 99.00 99.00 99.00 999 1013.0  13.0  12.7 999.0 99.0 99.00 
2018 09 23 04 00 304  7.2  8.5 99.00 99.00 99.00 999 1013.0  13.1  12.6 999.0 99.0 99.00 
2018 09 23 04 10 304  7.4  8.6 99.00 99.00 99.00 999 1013.1  13.2  12.6 999.0 99.0 99.00 
2018 09 23 04 20 303  7.1  8.6 99.00 99.00 99.00 999 1013.2  13.2  12.6 999.0 99.0 99.00 
2018 09 23 04 30 308  6.5  8.5 99.00 99.00 99.00 999 1013.4  13.2  12.6 999.0 99.0 99.00 
2018 09 23 04 40 318  6.1  7.5  1.12 14.81  4.69 252 1013.5  13.3  12.6 999.0 99.0 99.00 
2018 09 23 04 50 315  6.8  8.1 99.00 99.00 99.00 999 1013.3  13.3  12.6 999.0 99.0 99.00 
2018 09 23 05 00 313  7.3  8.8 99.00 99.00 99.00 999 1013.3  13.3  12.6 999.0 99.0 99.00 
2018 09 23 05 10 310  8.0  9.6 99.00 99.00 99.00 999 1013.2  13.4  12.6 999.0 99.0 99.00 
2018 09 23 05 20 309  8.2 10.0 99.00 99.00 99.00 999 1013.2  13.4  12.6 999.0 99.0 99.00 
2018 09 23 05 30 307  8.1  9.7 99.00 99.00 99.00 999 1013.2  13.3  12.6 999.0 99.0 99.00 
2018 09 23 05 40 304  8.5 10.4  1.31  6.67  5.22 307 1013.0  13.2  12.6 999.0 99.0 99.00 
2018 09 23 05 50 304  8.5 10.1 99.00 99.00 99.00 999 1013.1  13.2  12.6 999.0 99.0 99.00 
2018 09 23 06 00 309  7.8  9.5 99.00 99.00 99.00 999 1013.3  13.2  12.6 999.0 99.0 99.00 
2018 09 23 06 10 314  7.3  8.6 99.00 99.00 99.00 999 1013.2  13.2  12.6 999.0 99.0 99.00 
2018 09 23 06 20 315  6.8  8.7 99.00 99.00 99.00 999 1013.1  13.2  12.6 999.0 99.0 99.00 
2018 09 23 06 30 317  6.2  8.0 99.00 99.00 99.00 999 1013.2  13.2  12.6 999.0 99.0 99.00 
2018 09 23 06 40 322  5.5  7.2  1.44  6.67  5.49 309 1013.3  13.1  12.6 999.0 99.0 99.00 
2018 09 23 06 50 322  5.4  7.2 99.00 99.00 99.00 999 1013.4  13.1  12.5 999.0 99.0 99.00 
2018 09 23 07 00 325  5.0  6.6 99.00 99.00 99.00 999 1013.4  13.1  12.5 999.0 99.0 99.00 
2018 09 23 07 10 321  5.0  6.2 99.00 99.00 99.00 999 1013.3  13.1  12.5 999.0 99.0 99.00 
2018 09 23 07 20 322  5.3  6.7 99.00 99.00 99.00 999 1013.4  13.1  12.5 999.0 99.0 99.00 
2018 09 23 07 30 319  5.6  6.8 99.00 99.00 99.00 999 1013.5  13.1  12.5 999.0 99.0 99.00 
2018 09 23 07 40 323  5.2  6.7  1.39  6.67  5.49 306 1013.5  13.1  12.5 999.0 99.0 99.00 
2018 09 23 07 50 323  4.8  6.0 99.00 99.00 99.00 999 1013.5  13.1  12.5 999.0 99.0 99.00 
2018 09 23 08 00 318  5.3  6.5 99.00 99.00 99.00 999 1013.5  13.1  12.5 999.0 99.0 99.00 
2018 09 23 08 10 325  5.0  6.4 99.00 99.00 99.00 999 1013.4  13.1  12.5 999.0 99.0 99.00 
2018 09 23 08 20 322  5.2  6.4 99.00 99.00 99.00 999 1013.5  13.1  12.6 999.0 99.0 99.00 
2018 09 23 08 30 317  5.7  6.9 99.00 99.00 99.00 999 1013.5  13.1  12.6 999.0 99.0 99.00 
2018 09 23 08 40 318  5.2  6.9  1.48  6.25  5.64 301 1013.4  13.1  12.6 999.0 99.0 99.00 
2018 09 23 08 50 314  4.9  6.1 99.00 99.00 99.00 999 1013.3  13.0  12.6 999.0 99.0 99.00 
2018 09 23 09 00 316  5.0  6.3 99.00 99.00 99.00 999 1013.3  13.0  12.6 999.0 99.0 99.00 
2018 09 23 09 10 324  4.8  6.1 99.00 99.00 99.00 999 1013.3  13.0  12.6 999.0 99.0 99.00 
2018 09 23 09 20 326  4.7  5.9 99.00 99.00 99.00 999 1013.2  12.9  12.6 999.0 99.0 99.00 
2018 09 23 09 30 313  5.8  7.2 99.00 99.00 99.00 999 1013.1  12.9  12.6 999.0 99.0 99.00 
2018 09 23 09 40 313  5.8  7.3  1.36  5.88  5.66 311 1013.2  12.9  12.6 999.0 99.0 99.00 
2018 09 23 09 50 310  5.3  6.9 99.00 99.00 99.00 999 1013.2  12.9  12.6 999.0 99.0 99.00 
2018 09 23 10 00 306  5.2  6.3 99.00 99.00 99.00 999 1013.4  12.9  12.6 999.0 99.0 99.00 
2018 09 23 10 10 311  3.8  5.4 99.00 99.00 99.00 999 1013.2  12.8  12.5 999.0 99.0 99.00 
2018 09 23 10 20 317  3.6  4.8 99.00 99.00 99.00 999 1013.1  12.8  12.5 999.0 99.0 99.00 
2018 09 23 10 30 310  4.0  5.1 99.00 99.00 99.00 999 1013.1  12.8  12.5 999.0 99.0 99.00 
2018 09 23 10 40 309  4.3  5.4  1.26  9.09  5.78 287 1013.1  12.8  12.5 999.0 99.0 99.00 
2018 09 23 10 50 307  3.9  4.6 99.00 99.00 99.00 999 1013.0  12.8  12.5 999.0 99.0 99.00 
2018 09 23 11 00 309  4.1  5.0 99.00 99.00 99.00 999 1013.0  12.8  12.5 999.0 99.0 99.00 
2018 09 23 11 10 322  3.2  5.1 99.00 99.00 99.00 999 1012.9  12.8  12.5 999.0 99.0 99.00 
2018 09 23 11 20 314  3.2  4.2 99.00 99.00 99.00 999 1012.9  12.8  12.5 999.0 99.0 99.00 
2018 09 23 11 30 311  3.3  4.0 99.00 99.00 99.00 999 1013.0  12.8  12.6 999.0 99.0 99.00 
2018 09 23 11 40 315  3.4  4.8  1.28  9.09  6.11 283 1012.9  12.9  12.6 999.0 99.0 99.00 
2018 09 23 11 50 311  3.5  5.0 99.00 99.00 99.00 999 1012.9  12.8  12.6 999.0 99.0 99.00 
2018 09 23 12 00 300  4.1  5.2 99.00 99.00 99.00 999 1012.9  12.8  12.6 999.0 99.0 99.00 
2018 09 23 12 10 301  4.1  5.1 99.00 99.00 99.00 999 1012.9  12.8  12.6 999.0 99.0 99.00 
2018 09 23 12 20 304  3.9  5.0 99.00 99.00 99.00 999 1012.9  12.8  12.6 999.0 99.0 99.00 
2018 09 23 12 30 314  3.8  4.8 99.00 99.00 99.00 999 1012.9  12.8  12.6 999.0 99.0 99.00 
2018 09 23 12 40 317  3.9  5.1  1.32  9.09  6.16 291 1012.9  12.8  12.5 999.0 99.0 99.00 
2018 09 23 12 50 314  4.2  5.3 99.00 99.00 99.00 999 1012.9  12.9  12.5 999.0 99.0 99.00 
2018 09 23 13 00 310  4.7  6.0 99.00 99.00 99.00 999 1012.8  12.9  12.5 999.0 99.0 99.00 
2018 09 23 13 10 305  4.9  6.3 99.00 99.00 99.00 999 1012.8  13.0  12.5 999.0 99.0 99.00 
2018 09 23 13 20 303  5.0  6.2 99.00 99.00 99.00 999 1012.7  12.9  12.5 999.0 99.0 99.00 
2018 09 23 13 30 298  5.1  6.3 99.00 99.00 99.00 999 1012.9  12.9  12.5 999.0 99.0 99.00 
2018 09 23 13 40 297  4.8  6.3  1.65  8.33  6.62 298 1013.1  12.8  12.5 999.0 99.0 99.00 
2018 09 23 13 50 298  4.1  5.4 99.00 99.00 99.00 999 1013.1  12.8  12.5 999.0 99.0 99.00 
2018 09 23 14 00 304  4.4  5.6 99.00 99.00 99.00 999 1013.2  12.8  12.5 999.0 99.0 99.00 
2018 09 23 14 10 302  4.7  6.0 99.00 99.00 99.00 999 1013.2  12.8  12.5 999.0 99.0 99.00 
2018 09 23 14 20 300  5.5  7.1 99.00 99.00 99.00 999 1013.2  12.8  12.5 999.0 99.0 99.00 
2018 09 23 14 30 301  6.0  7.4 99.00 99.00 99.00 999 1013.3  12.9  12.4 999.0 99.0 99.00 
2018 09 23 14 40 302  6.1  7.5  1.74  9.09  6.32 303 1013.5  12.9  12.4 999.0 99.0 99.00 
2018 09 23 14 50 305  6.1  7.6 99.00 99.00 99.00 999 1013.5  12.9  12.4 999.0 99.0 99.00 
2018 09 23 15 00 308  6.1  7.5 99.00 99.00 99.00 999 1013.8  12.9  12.4 999.0 99.0 99.00 
2018 09 23 15 10 312  6.0  7.6 99.00 99.00 99.00 999 1013.9  12.9 999.0 999.0 99.0 99.00 
2018 09 23 15 20 318  5.4  7.2 99.00 99.00 99.00 999 1013.9  12.8  12.4 999.0 99.0 99.00 
2018 09 23 15 30 316  5.5  7.0 99.00 99.00 99.00 999 1013.9  12.8  12.4 999.0 99.0 99.00 
2018 09 23 15 40 315  5.5  7.1  1.80  8.33  6.32 306 1014.0  12.8  12.4 999.0 99.0 99.00 
2018 09 23 15 50 314  5.2  6.8 99.00 99.00 99.00 999 1014.1  12.8  12.4 999.0 99.0 99.00 
2018 09 23 16 00 317  4.7  6.0 99.00 99.00 99.00 999 1014.2  12.8  12.4 999.0 99.0 99.00 
2018 09 23 16 10 314  4.8  6.8 99.00 99.00 99.00 999 1014.1  12.8  12.4 999.0 99.0 99.00 
2018 09 23 16 20 310  5.4  6.7 99.00 99.00 99.00 999 1014.2  12.8  12.5 999.0 99.0 99.00 
2018 09 23 16 30 309  5.5  7.0 99.00 99.00 99.00 999 1014.4  12.8  12.5 999.0 99.0 99.00 
2018 09 23 16 40 312  4.7  6.5  1.78  9.09  6.26 301 1014.4  12.8  12.5 999.0 99.0 99.00 
2018 09 23 16 50 312  4.8  6.4 99.00 99.00 99.00 999 1014.4  12.8  12.5 999.0 99.0 99.00 
2018 09 23 17 00 308  5.5  6.6 99.00 99.00 99.00 999 1014.5  12.8  12.5 999.0 99.0 99.00 
2018 09 23 17 10 304  5.4  7.1 99.00 99.00 99.00 999 1014.5  12.8  12.6 999.0 99.0 99.00 
2018 09 23 17 20 303  5.6  7.4 99.00 99.00 99.00 999 1014.5  12.8  12.6 999.0 99.0 99.00 
2018 09 23 17 30 309  5.0  6.3 99.00 99.00 99.00 999 1014.4  12.8  12.6 999.0 99.0 99.00 
2018 09 23 17 40 310  5.0  6.7  1.79  8.33  6.25 307 1014.4  12.8  12.6 999.0 99.0 99.00 
2018 09 23 17 50 310  4.9  6.7 99.00 99.00 99.00 999 1014.4  12.8  12.6 999.0 99.0 99.00 
2018 09 23 18 00 307  5.4  7.0 99.00 99.00 99.00 999 1014.5  12.8  12.6 999.0 99.0 99.00 
2018 09 23 18 10 302  5.6  7.2 99.00 99.00 99.00 999 1014.4  12.8  12.7 999.0 99.0 99.00 
